alpha,beta,min_rating,topK,implicit,normalize_similarity,time,cutoff,PRECISION,PRECISION_RECALL_MIN_DEN,RECALL,MAP,MAP_MIN_DEN,MRR,NDCG,F1,HIT_RATE,ARHR_ALL_HITS,NOVELTY,AVERAGE_POPULARITY,DIVERSITY_MEAN_INTER_LIST,DIVERSITY_HERFINDAHL,COVERAGE_ITEM,COVERAGE_ITEM_HIT,ITEMS_IN_GT,COVERAGE_USER,COVERAGE_USER_HIT,USERS_IN_GT,DIVERSITY_GINI,SHANNON_ENTROPY,RATIO_DIVERSITY_HERFINDAHL,RATIO_DIVERSITY_GINI,RATIO_SHANNON_ENTROPY,RATIO_AVERAGE_POPULARITY,RATIO_NOVELTY
0.5,0.1,0.0,300,True,False,2024-11-25 01:26:05,10,0.07875421822270538,0.12078701099862013,0.1045901357742917,0.039037787687251795,0.05924661651650839,0.23653336859677931,0.11692842752302944,0.08985184650786533,0.4830708661417323,0.3002813822379437,0.003456864834151445,0.21437341290422604,0.9840654528092873,0.9984037779504433,0.4074657013194827,0.18089766795204743,0.9962750190183888,0.9950749944034027,0.48069173942243115,0.9950749944034027,0.07726224502483856,11.31709098815918,0.9984615085836799,0.12703584802369447,0.7666578844364539,2.8835689262902453,0.22598588485220816
0.5,0.1,0.0,300,False,True,2024-11-25 01:26:37,10,0.08627671541055482,0.1317454737800587,0.11375456321519294,0.0431631626403824,0.06496018108634977,0.253013451443569,0.12714078137524215,0.09812835417136483,0.5116985376827896,0.3262549993750909,0.0035274583172071245,0.17686575346815647,0.9912222594233427,0.9991194385220297,0.4497521051388998,0.20846777366805697,0.9962750190183888,0.9950749944034027,0.5091784195209312,0.9950749944034027,0.10089227165357281,11.89879322052002,0.9991772105368584,0.16588872462129645,0.8060643541114197,2.3790477742383938,0.230600797930536
0.5,0.1,0.0,300,False,False,2024-11-25 01:27:09,10,0.07875421822270538,0.12078701099862013,0.1045901357742917,0.039037787687251795,0.05924661651650839,0.23653336859677931,0.11692842752302944,0.08985184650786533,0.4830708661417323,0.3002813822379437,0.003456864834151445,0.21437341290422604,0.9840654528092873,0.9984037779504433,0.4074657013194827,0.18089766795204743,0.9962750190183888,0.9950749944034027,0.48069173942243115,0.9950749944034027,0.07726224502483856,11.31709098815918,0.9984615085836799,0.12703584802369447,0.7666578844364539,2.8835689262902453,0.22598588485220816
0.5,0.1,0.0,400,True,True,2024-11-25 01:27:40,10,0.0839173228346272,0.12851674790650716,0.11114946793374668,0.041719241568016395,0.06300595897469312,0.2475548257360677,0.1238321120376163,0.09563253434121198,0.5050337457817773,0.3173423634545803,0.0035045747347829783,0.18723482570452996,0.9896033992017765,0.9989575569052249,0.4304713937199969,0.19855197922404974,0.9962750190183888,0.9950749944034027,0.5025464517573316,0.9950749944034027,0.09113068994228404,11.705458641052246,0.999015319559584,0.14983857217817895,0.7929672181214154,2.518523719926788,0.22910482777526134
0.5,0.1,0.0,400,True,False,2024-11-25 01:28:15,10,0.07699100112484322,0.1184486202617481,0.10266416463400366,0.03812728654453753,0.057996371782006444,0.2331829615048078,0.1147057095906149,0.08799320388513161,0.47739032620922384,0.29471080623851353,0.0034425594056343984,0.2206212033589905,0.982601323942328,0.9982573691522703,0.3939560871960337,0.17517903517746125,0.9962750190183888,0.9950749944034027,0.47503917618088204,0.9950749944034027,0.07166179725278425,11.18482494354248,0.9983150913197208,0.11782750011966182,0.7576977368106451,2.967608892670686,0.22505069499761024
0.5,0.1,0.0,400,False,True,2024-11-25 01:28:51,10,0.0839173228346272,0.12851674790650716,0.11114946793374668,0.041719241568016395,0.06300595897469312,0.2475548257360677,0.1238321120376163,0.09563253434121198,0.5050337457817773,0.3173423634545803,0.0035045747347829783,0.18723482570452996,0.9896033992017765,0.9989575569052249,0.4304713937199969,0.19855197922404974,0.9962750190183888,0.9950749944034027,0.5025464517573316,0.9950749944034027,0.09113068994228404,11.705458641052246,0.999015319559584,0.14983857217817895,0.7929672181214154,2.518523719926788,0.22910482777526134
0.5,0.1,0.0,400,False,False,2024-11-25 01:29:27,10,0.07699100112484322,0.1184486202617481,0.10266416463400366,0.03812728654453753,0.057996371782006444,0.2331829615048078,0.1147057095906149,0.08799320388513161,0.47739032620922384,0.29471080623851353,0.0034425594056343984,0.2206212033589905,0.982601323942328,0.9982573691522703,0.3939560871960337,0.17517903517746125,0.9962750190183888,0.9950749944034027,0.47503917618088204,0.9950749944034027,0.07166179725278425,11.18482494354248,0.9983150913197208,0.11782750011966182,0.7576977368106451,2.967608892670686,0.22505069499761024
0.5,0.1,0.5,100,True,True,2024-11-25 01:30:03,10,0.0955821147356377,0.1447520287642581,0.12429700111638209,0.049232048002926375,0.07296139483946416,0.27496459147964014,0.14030947181647202,0.10806456243891238,0.5371203599550056,0.3625625591444082,0.0036296012882846692,0.1363059218217912,0.9956825007415708,0.9995654500962701,0.5336428740064532,0.24784239657931323,0.9962750190183888,0.9950749944034027,0.5344750391761809,0.9950749944034027,0.1525067721126696,12.663179397583008,0.9996232479007955,0.2507541311860784,0.8578464498825611,1.833471396055365,0.23727819806268743
0.5,0.1,0.5,100,True,False,2024-11-25 01:30:26,10,0.08342238470189424,0.12746667827235425,0.10993315188325357,0.04234320821504286,0.06360353103272115,0.24989309372042712,0.12408666731091164,0.09486033707504386,0.497103487064117,0.32107189726285296,0.003510131346166721,0.19128817329185338,0.9888960048685385,0.9988868195796385,0.4537394087248498,0.2012801343091734,0.9962750190183888,0.9950749944034027,0.4946552496082382,0.9950749944034027,0.09925572221537991,11.774133682250977,0.9989445781437581,0.16319788324532167,0.7976194968610748,2.5730459061993978,0.22946808054925738
0.5,0.1,0.5,100,False,True,2024-11-25 01:30:47,10,0.0955821147356377,0.1447520287642581,0.12429700111638209,0.049232048002926375,0.07296139483946416,0.27496459147964014,0.14030947181647202,0.10806456243891238,0.5371203599550056,0.3625625591444082,0.0036296012882846692,0.1363059218217912,0.9956825007415708,0.9995654500962701,0.5336428740064532,0.24784239657931323,0.9962750190183888,0.9950749944034027,0.5344750391761809,0.9950749944034027,0.1525067721126696,12.663179397583008,0.9996232479007955,0.2507541311860784,0.8578464498825611,1.833471396055365,0.23727819806268743
0.5,0.1,0.5,100,False,False,2024-11-25 01:31:09,10,0.08342238470189424,0.12746667827235425,0.10993315188325357,0.04234320821504286,0.06360353103272115,0.24989309372042712,0.12408666731091164,0.09486033707504386,0.497103487064117,0.32107189726285296,0.003510131346166721,0.19128817329185338,0.9888960048685385,0.9988868195796385,0.4537394087248498,0.2012801343091734,0.9962750190183888,0.9950749944034027,0.4946552496082382,0.9950749944034027,0.09925572221537991,11.774133682250977,0.9989445781437581,0.16319788324532167,0.7976194968610748,2.5730459061993978,0.22946808054925738
0.5,0.1,0.5,200,True,True,2024-11-25 01:31:32,10,0.08991001124857435,0.13668475592336277,0.11763018468017782,0.04544890370846324,0.06787231437694495,0.2619152181870138,0.1321645554673064,0.10191887099689753,0.5237345331833521,0.34031838654098245,0.0035631441706017856,0.16223401742232968,0.9931343827845361,0.9993106453912333,0.4803389208048057,0.2222397103958448,0.9962750190183888,0.9950749944034027,0.5211551376762928,0.9950749944034027,0.11764643487556291,12.181705474853516,0.9993684284622036,0.19343619405023504,0.8252297836918129,2.182234098382626,0.2329336919090413
0.5,0.1,0.5,200,True,False,2024-11-25 01:32:00,10,0.08044150731156866,0.1232811858339084,0.1065394338231338,0.040411199716105344,0.061111517097777804,0.2426686396343299,0.1198779838384621,0.09166915721832818,0.4887232845894263,0.30930997464603543,0.0034768033888758093,0.20577936205365094,0.9860001503861624,0.9985972422873601,0.42653655465491463,0.18937068807219118,0.9962750190183888,0.9950749944034027,0.486316319677636,0.9950749944034027,0.08542551475698558,11.49471378326416,0.9986549841072717,0.14045802974694194,0.7786906512018137,2.767969059459986,0.2272893294901197
0.5,0.1,0.5,200,False,True,2024-11-25 01:32:26,10,0.08991001124857435,0.13668475592336277,0.11763018468017782,0.04544890370846324,0.06787231437694495,0.2619152181870138,0.1321645554673064,0.10191887099689753,0.5237345331833521,0.34031838654098245,0.0035631441706017856,0.16223401742232968,0.9931343827845361,0.9993106453912333,0.4803389208048057,0.2222397103958448,0.9962750190183888,0.9950749944034027,0.5211551376762928,0.9950749944034027,0.11764643487556291,12.181705474853516,0.9993684284622036,0.19343619405023504,0.8252297836918129,2.182234098382626,0.2329336919090413
0.5,0.1,0.5,200,False,False,2024-11-25 01:32:53,10,0.08044150731156866,0.1232811858339084,0.1065394338231338,0.040411199716105344,0.061111517097777804,0.2426686396343299,0.1198779838384621,0.09166915721832818,0.4887232845894263,0.30930997464603543,0.0034768033888758093,0.20577936205365094,0.9860001503861624,0.9985972422873601,0.42653655465491463,0.18937068807219118,0.9962750190183888,0.9950749944034027,0.486316319677636,0.9950749944034027,0.08542551475698558,11.49471378326416,0.9986549841072717,0.14045802974694194,0.7786906512018137,2.767969059459986,0.2272893294901197
0.5,0.1,0.5,300,True,True,2024-11-25 01:33:21,10,0.08627671541055482,0.1317454737800587,0.11375456321519294,0.0431631626403824,0.06496018108634977,0.253013451443569,0.12714078137524215,0.09812835417136483,0.5116985376827896,0.3262549993750909,0.0035274583172071245,0.17686575346815647,0.9912222594233427,0.9991194385220297,0.4497521051388998,0.20846777366805697,0.9962750190183888,0.9950749944034027,0.5091784195209312,0.9950749944034027,0.10089227165357281,11.89879322052002,0.9991772105368584,0.16588872462129645,0.8060643541114197,2.3790477742383938,0.230600797930536
0.5,0.1,0.5,300,True,False,2024-11-25 01:33:52,10,0.07875421822270538,0.12078701099862013,0.1045901357742917,0.039037787687251795,0.05924661651650839,0.23653336859677931,0.11692842752302944,0.08985184650786533,0.4830708661417323,0.3002813822379437,0.003456864834151445,0.21437341290422604,0.9840654528092873,0.9984037779504433,0.4074657013194827,0.18089766795204743,0.9962750190183888,0.9950749944034027,0.48069173942243115,0.9950749944034027,0.07726224502483856,11.31709098815918,0.9984615085836799,0.12703584802369447,0.7666578844364539,2.8835689262902453,0.22598588485220816
0.5,0.1,0.5,300,False,True,2024-11-25 01:34:23,10,0.08627671541055482,0.1317454737800587,0.11375456321519294,0.0431631626403824,0.06496018108634977,0.253013451443569,0.12714078137524215,0.09812835417136483,0.5116985376827896,0.3262549993750909,0.0035274583172071245,0.17686575346815647,0.9912222594233427,0.9991194385220297,0.4497521051388998,0.20846777366805697,0.9962750190183888,0.9950749944034027,0.5091784195209312,0.9950749944034027,0.10089227165357281,11.89879322052002,0.9991772105368584,0.16588872462129645,0.8060643541114197,2.3790477742383938,0.230600797930536
0.5,0.1,0.5,300,False,False,2024-11-25 01:34:54,10,0.07875421822270538,0.12078701099862013,0.1045901357742917,0.039037787687251795,0.05924661651650839,0.23653336859677931,0.11692842752302944,0.08985184650786533,0.4830708661417323,0.3002813822379437,0.003456864834151445,0.21437341290422604,0.9840654528092873,0.9984037779504433,0.4074657013194827,0.18089766795204743,0.9962750190183888,0.9950749944034027,0.48069173942243115,0.9950749944034027,0.07726224502483856,11.31709098815918,0.9984615085836799,0.12703584802369447,0.7666578844364539,2.8835689262902453,0.22598588485220816
0.5,0.1,0.5,400,True,True,2024-11-25 01:35:26,10,0.0839173228346272,0.12851674790650716,0.11114946793374668,0.041719241568016395,0.06300595897469312,0.2475548257360677,0.1238321120376163,0.09563253434121198,0.5050337457817773,0.3173423634545803,0.0035045747347829783,0.18723482570452996,0.9896033992017765,0.9989575569052249,0.4304713937199969,0.19855197922404974,0.9962750190183888,0.9950749944034027,0.5025464517573316,0.9950749944034027,0.09113068994228404,11.705458641052246,0.999015319559584,0.14983857217817895,0.7929672181214154,2.518523719926788,0.22910482777526134
0.5,0.1,0.5,400,True,False,2024-11-25 01:36:01,10,0.07699100112484322,0.1184486202617481,0.10266416463400366,0.03812728654453753,0.057996371782006444,0.2331829615048078,0.1147057095906149,0.08799320388513161,0.47739032620922384,0.29471080623851353,0.0034425594056343984,0.2206212033589905,0.982601323942328,0.9982573691522703,0.3939560871960337,0.17517903517746125,0.9962750190183888,0.9950749944034027,0.47503917618088204,0.9950749944034027,0.07166179725278425,11.18482494354248,0.9983150913197208,0.11782750011966182,0.7576977368106451,2.967608892670686,0.22505069499761024
0.5,0.1,0.5,400,False,True,2024-11-25 01:36:36,10,0.0839173228346272,0.12851674790650716,0.11114946793374668,0.041719241568016395,0.06300595897469312,0.2475548257360677,0.1238321120376163,0.09563253434121198,0.5050337457817773,0.3173423634545803,0.0035045747347829783,0.18723482570452996,0.9896033992017765,0.9989575569052249,0.4304713937199969,0.19855197922404974,0.9962750190183888,0.9950749944034027,0.5025464517573316,0.9950749944034027,0.09113068994228404,11.705458641052246,0.999015319559584,0.14983857217817895,0.7929672181214154,2.518523719926788,0.22910482777526134
0.5,0.1,0.5,400,False,False,2024-11-25 01:37:12,10,0.07699100112484322,0.1184486202617481,0.10266416463400366,0.03812728654453753,0.057996371782006444,0.2331829615048078,0.1147057095906149,0.08799320388513161,0.47739032620922384,0.29471080623851353,0.0034425594056343984,0.2206212033589905,0.982601323942328,0.9982573691522703,0.3939560871960337,0.17517903517746125,0.9962750190183888,0.9950749944034027,0.47503917618088204,0.9950749944034027,0.07166179725278425,11.18482494354248,0.9983150913197208,0.11782750011966182,0.7576977368106451,2.967608892670686,0.22505069499761024
0.5,0.2,0.0,100,True,True,2024-11-25 01:37:48,10,0.09671541057365754,0.1462703099612518,0.1255744929800979,0.05005831079150598,0.07396497939883492,0.2777483841305598,0.141945151661323,0.10927161739680248,0.5408605174353206,0.36737540619924136,0.003664499197735133,0.12794079044225584,0.9962781098199222,0.9996250092808623,0.5886519241363029,0.26234883659924974,0.9962750190183888,0.9950749944034027,0.5381967763599731,0.9950749944034027,0.17629034387791392,12.878581047058105,0.9996828105292743,0.2898594692106063,0.8724384835653761,1.7209507593608317,0.23955958172245415
0.5,0.2,0.0,100,True,False,2024-11-25 01:38:10,10,0.08681664791899142,0.1323587899726777,0.11405202714513629,0.044684504838678966,0.06690226332429837,0.25985133554734346,0.1294316902401978,0.09858794241506735,0.5088863892013499,0.3362302145267686,0.00357309199716686,0.16805904260898039,0.9919343662148534,0.9991906471550465,0.5182445371317647,0.22229217491671258,0.9962750190183888,0.9950749944034027,0.506380120886501,0.9950749944034027,0.12584540846275966,12.185525894165039,0.9992484232873671,0.20691708063641392,0.8254885917715656,2.260587385740085,0.2335840119234241
0.5,0.2,0.0,100,False,True,2024-11-25 01:38:33,10,0.09671541057365754,0.1462703099612518,0.1255744929800979,0.05005831079150598,0.07396497939883492,0.2777483841305598,0.141945151661323,0.10927161739680248,0.5408605174353206,0.36737540619924136,0.003664499197735133,0.12794079044225584,0.9962781098199222,0.9996250092808623,0.5886519241363029,0.26234883659924974,0.9962750190183888,0.9950749944034027,0.5381967763599731,0.9950749944034027,0.17629034387791392,12.878581047058105,0.9996828105292743,0.2898594692106063,0.8724384835653761,1.7209507593608317,0.23955958172245415
0.5,0.2,0.0,100,False,False,2024-11-25 01:38:55,10,0.08681664791899142,0.1323587899726777,0.11405202714513629,0.044684504838678966,0.06690226332429837,0.25985133554734346,0.1294316902401978,0.09858794241506735,0.5088863892013499,0.3362302145267686,0.00357309199716686,0.16805904260898039,0.9919343662148534,0.9991906471550465,0.5182445371317647,0.22229217491671258,0.9962750190183888,0.9950749944034027,0.506380120886501,0.9950749944034027,0.12584540846275966,12.185525894165039,0.9992484232873671,0.20691708063641392,0.8254885917715656,2.260587385740085,0.2335840119234241
0.5,0.2,0.0,200,True,True,2024-11-25 01:39:18,10,0.09184758155228578,0.13968233881478748,0.1202837107678402,0.04697633777920437,0.07011970853416657,0.2688607450854376,0.1356679326515734,0.10415971932597895,0.5292744656917885,0.35052747870803175,0.003606557107401174,0.14966618185772057,0.9943262786912456,0.999429831688758,0.542089661866163,0.24115317016867344,0.9962750190183888,0.9950749944034027,0.5266677859861204,0.9950749944034027,0.14280031343925775,12.476187705993652,0.9994876216514295,0.23479461294418152,0.845179002494263,2.013182257420319,0.23577172909224842
0.5,0.2,0.0,200,True,False,2024-11-25 01:39:46,10,0.08424071990999286,0.12882215615904663,0.1112428909077535,0.04299232685199889,0.06475039095258368,0.25415676835038536,0.12591271387175054,0.09587689909897266,0.5026152980877391,0.32636012016356414,0.003539805541020429,0.18134407226042773,0.9897817796819943,0.9989753945264965,0.4922221347813541,0.21090737388840797,0.9962750190183888,0.9950749944034027,0.5001399149317215,0.9950749944034027,0.11080189710035787,11.937646865844727,0.9990331582122791,0.18218229299773714,0.8086964309904031,2.439286311921163,0.23140797392172655
0.5,0.2,0.0,200,False,True,2024-11-25 01:40:13,10,0.09184758155228578,0.13968233881478748,0.1202837107678402,0.04697633777920437,0.07011970853416657,0.2688607450854376,0.1356679326515734,0.10415971932597895,0.5292744656917885,0.35052747870803175,0.003606557107401174,0.14966618185772057,0.9943262786912456,0.999429831688758,0.542089661866163,0.24115317016867344,0.9962750190183888,0.9950749944034027,0.5266677859861204,0.9950749944034027,0.14280031343925775,12.476187705993652,0.9994876216514295,0.23479461294418152,0.845179002494263,2.013182257420319,0.23577172909224842
0.5,0.2,0.0,200,False,False,2024-11-25 01:40:41,10,0.08424071990999286,0.12882215615904663,0.1112428909077535,0.04299232685199889,0.06475039095258368,0.25415676835038536,0.12591271387175054,0.09587689909897266,0.5026152980877391,0.32636012016356414,0.003539805541020429,0.18134407226042773,0.9897817796819943,0.9989753945264965,0.4922221347813541,0.21090737388840797,0.9962750190183888,0.9950749944034027,0.5001399149317215,0.9950749944034027,0.11080189710035787,11.937646865844727,0.9990331582122791,0.18218229299773714,0.8086964309904031,2.439286311921163,0.23140797392172655
0.5,0.2,0.0,300,True,True,2024-11-25 01:41:08,10,0.08894544431944044,0.1357271412501964,0.11712631126988662,0.04509157337475503,0.06768478115139982,0.2617854799400081,0.13155471668541743,0.1011089731108858,0.5216535433070866,0.3389026036924105,0.0035754574216850035,0.16169598293369922,0.9929524843310051,0.9992924560210668,0.5152278271818682,0.2282731302956376,0.9962750190183888,0.9950749944034027,0.5190843966868144,0.9950749944034027,0.1260787942139938,12.240926742553711,0.9993502380402745,0.20730081730902994,0.829241631953542,2.174996915787691,0.23373864699839222
0.5,0.2,0.0,300,True,False,2024-11-25 01:41:40,10,0.08270528683912695,0.12662759788954453,0.10950449458668869,0.04185234881353935,0.06337846883457166,0.25013180272108765,0.12363291144327196,0.09423662591761654,0.49935320584926884,0.3195198926027214,0.0035202712730899996,0.18915022357662958,0.9883387899721849,0.9988310995977372,0.47632538495842186,0.20282783767477244,0.9962750190183888,0.9950749944034027,0.4968938885157824,0.9950749944034027,0.10200697582782742,11.781023979187012,0.998888854939964,0.1677215394718934,0.798086268797224,2.544288023954249,0.23013095875480816
0.5,0.2,0.0,300,False,True,2024-11-25 01:42:12,10,0.08894544431944044,0.1357271412501964,0.11712631126988662,0.04509157337475503,0.06768478115139982,0.2617854799400081,0.13155471668541743,0.1011089731108858,0.5216535433070866,0.3389026036924105,0.0035754574216850035,0.16169598293369922,0.9929524843310051,0.9992924560210668,0.5152278271818682,0.2282731302956376,0.9962750190183888,0.9950749944034027,0.5190843966868144,0.9950749944034027,0.1260787942139938,12.240926742553711,0.9993502380402745,0.20730081730902994,0.829241631953542,2.174996915787691,0.23373864699839222
0.5,0.2,0.0,300,False,False,2024-11-25 01:42:44,10,0.08270528683912695,0.12662759788954453,0.10950449458668869,0.04185234881353935,0.06337846883457166,0.25013180272108765,0.12363291144327196,0.09423662591761654,0.49935320584926884,0.3195198926027214,0.0035202712730899996,0.18915022357662958,0.9883387899721849,0.9988310995977372,0.47632538495842186,0.20282783767477244,0.9962750190183888,0.9950749944034027,0.4968938885157824,0.9950749944034027,0.10200697582782742,11.781023979187012,0.998888854939964,0.1677215394718934,0.798086268797224,2.544288023954249,0.23013095875480816
0.5,0.2,0.0,400,True,True,2024-11-25 01:43:16,10,0.08679977502810256,0.13259439668255305,0.11460749710899008,0.0439329336065117,0.0661549861627987,0.25738995795168496,0.12874539405476085,0.09878397001298916,0.5142575928008999,0.3318642870534163,0.003555526046709433,0.16980345511772624,0.9918557688831037,0.999182787607424,0.49702263844075445,0.22008866504026653,0.9962750190183888,0.9950749944034027,0.5117248712782628,0.9950749944034027,0.11599912046039627,12.081953048706055,0.9992405632852825,0.19072765272290146,0.8184722181586179,2.284051740002611,0.2324356717227387
0.5,0.2,0.0,400,True,False,2024-11-25 01:43:53,10,0.08143138357703508,0.1251147289624461,0.10839963430827126,0.04104332270965957,0.06230758531618482,0.24675877568875212,0.12184434923626752,0.09299989326613017,0.4953037120359955,0.3143060800435766,0.0035060478311368785,0.1948570567365993,0.9872294911503564,0.9987201727926731,0.46292069987670836,0.19834212114057867,0.9962750190183888,0.9950749944034027,0.49286433848220285,0.9950749944034027,0.09577703980866828,11.662336349487305,0.9987779217207869,0.15747817668748545,0.7900459687599124,2.62105149263571,0.2292011286140213
0.5,0.2,0.0,400,False,True,2024-11-25 01:44:30,10,0.08679977502810256,0.13259439668255305,0.11460749710899008,0.0439329336065117,0.0661549861627987,0.25738995795168496,0.12874539405476085,0.09878397001298916,0.5142575928008999,0.3318642870534163,0.003555526046709433,0.16980345511772624,0.9918557688831037,0.999182787607424,0.49702263844075445,0.22008866504026653,0.9962750190183888,0.9950749944034027,0.5117248712782628,0.9950749944034027,0.11599912046039627,12.081953048706055,0.9992405632852825,0.19072765272290146,0.8184722181586179,2.284051740002611,0.2324356717227387
